time_s,radius_cm,temperature_degC,C_kgkg_dry,D_m2_s,H_log,M_log,D_over_D0,T_rate_K_s,C_rate_kgkg_s,H_rate_s-1,M_rate_s-1,lnD_rate_s-1,lnD_rate_step_error_s-1,net_sign_certified,rate_interpretable
5558,2,47.391058057431017,1.3372614378714525,1.0417935142194061e-08,0.77338492512526913,-0.16003803098898756,1.8466014473285137,0.0013068618681207529,-6.5704973321238175e-05,4.8969208384606389e-05,-1.6534006905703902e-05,3.2435201478902488e-05,7.9332038022670616e-11,1,1
5559,2,47.392364465651212,1.3371957296728418,1.0418272859404778e-08,0.7734338771355761,-0.16005456662000667,1.8466613084316581,0.0013059520860529974,-6.5711412288875032e-05,4.8934719207921126e-05,-1.6537252330056783e-05,3.239746687786434e-05,7.1621023077072382e-11,1,1
5560,2,47.393669956817433,1.3371300150696939,1.0418610191673188e-08,0.77348279438464629,-0.16007110548814318,1.8467211013029492,0.0013050279565050003,-6.5717782815832848e-05,4.8899693268329009e-05,-1.6540481245151481e-05,3.2359212023177532e-05,6.5017731460228004e-11,1,1
5561,2,47.394974517138145,1.3370642941292432,1.0418947133754692e-08,0.77353167635655307,-0.16008764757718813,1.8467808250127706,0.0013040905660991105,-6.5724087272974366e-05,4.8864171298211203e-05,-1.6543694241258164e-05,3.2320477056953039e-05,5.8854795135490547e-11,1,1
5562,2,47.396278133848419,1.3369985669164535,1.0419283680799098e-08,0.77358052257385723,-0.16010419287149794,1.8468404787014154,0.0013031408818206338,-6.5730327831266713e-05,4.8828189545526024e-05,-1.6546891858612377e-05,3.2281297686913651e-05,5.322066126965978e-11,1,1
5563,2,47.39758079510591,1.3369328334941943,1.0419619828310661e-08,0.7736293325937067,-0.16012074135594981,1.8469000615720033,0.0013021798240237339,-6.5736506572600093e-05,4.8791782509506832e-05,-1.6550074615286269e-05,3.2241707894220562e-05,4.8115665633372256e-11,1,1
5564,2,47.398882489977701,1.3368670939232781,1.0419955572142879e-08,0.77367810600732934,-0.16013729301593305,1.8469595728895571,0.0013012082173572044,-6.5742625417900908e-05,4.8754981101977357e-05,-1.6553242989076592e-05,3.2201738112900768e-05,4.3718194049722353e-11,1,1
5565,2,47.400183208284119,1.3368013482627112,1.0420290908438346e-08,0.77372684243419187,-0.16015384783728601,1.8470190119703442,0.0013002268520493725,-6.5748686224572264e-05,4.8717814943813354e-05,-1.6556397442015526e-05,3.2161417501797829e-05,3.9901683384279893e-11,1,1
5566,2,47.401482940665808,1.3367355965696035,1.0420625833654685e-08,0.77377554152451178,-0.16017040580631894,1.8470783781864704,0.0012992364456655043,-6.5754690720324735e-05,4.8680310932088292e-05,-1.6559538403701327e-05,3.2120772528386961e-05,3.6713368442901038e-11,1,1
5567,2,47.40278167838617,1.3366698388994926,1.0420960344488356e-08,0.77382420295184962,-0.16018696690973264,1.8471376709523757,0.0012982376794875941,-6.5760640564460613e-05,4.8642494603327586e-05,-1.6562666286709601e-05,3.2079828316617989e-05,3.3981616105000986e-11,1,1
5568,2,47.404079413446119,1.3366040753061732,1.0421294437918984e-08,0.77387282641740796,-0.16020353113466171,1.8471968897326927,0.0012972311852958995,-6.5766537327001842e-05,4.860438963826444e-05,-1.656578148133184e-05,3.2038608156932603e-05,3.1403240955980155e-11,1,1
5569,2,47.405376138372759,1.3365383058420424,1.0421628111127771e-08,0.77392141164210937,-0.16022009846858762,1.8472560340277828,0.0012962175445376072,-6.5772382488837864e-05,4.8566017830833234e-05,-1.6568884355593152e-05,3.1997133475240082e-05,2.9092411266758589e-11,1,1
5570,2,47.406671846334973,1.3364725305579253,1.0421961361542315e-08,0.77396995837094174,-0.16023666889938301,1.8473151033816828,0.0012951973111003194,-6.5778177475976169e-05,4.8527399941471167e-05,-1.6571975263874681e-05,3.1955424677596489e-05,2.6797806391997726e-11,1,1
5571,2,47.407966530962547,1.3364067495033751,1.0422294186766579e-08,0.77401846636615546,-0.16025324241523603,1.8473740973696895,0.0012941709847063738,-6.5783923617483239e-05,4.8488554700384943e-05,-1.6575054536302232e-05,3.1913500164082708e-05,3.0245624495878979e-10,1,1
5572,2,47.409260186431219,1.336340962726547,1.0422626584614052e-08,0.774066935410473,-0.16026981900468257,1.8474330156042391,0.0012931390451793587,-6.5789622200773668e-05,4.8449500091457818e-05,-1.6578122492669619e-05,3.1871377598788195e-05,2.7528636878729196e-10,1,1
5573,2,47.410552807326248,1.3362751702744262,1.042295855305488e-08,0.77411536530196257,-0.16028639865654867,1.8474918577255361,0.0012921019291916023,-6.5795274433270531e-05,4.8410252481137674e-05,-1.6581179432765917e-05,3.1829073048371757e-05,2.5094329821176474e-10,1,1
5574,2,47.411844388702427,1.3362093721927433,1.0423290090239179e-08,0.77416375585628572,-0.16030298135997226,1.8475506234056842,0.0012910600564328687,-6.5800881486259094e-05,4.8370827598921495e-05,-1.6584225647420514e-05,3.1786601951500984e-05,2.3041867337216491e-10,1,1
5575,2,47.413134925981915,1.3361435685261445,1.0423621194457683e-08,0.77421210690288056,-0.16031956710435999,1.8476093123417123,0.0012900138186301053,-6.5806444479473328e-05,4.8331240126030661e-05,-1.6587261414609342e-05,3.1743978711421318e-05,2.111998316238115e-10,1,1
5576,2,47.41442441499936,1.3360777593181281,1.0423951864159037e-08,0.77426041828663961,-0.16033615587940397,1.8476679242586398,0.0012889635597416553,-6.5811964442478527e-05,4.8291502953409805e-05,-1.6590286989715276e-05,3.1701215963694533e-05,1.9545496713908438e-10,1,1
5577,2,47.415712851878148,1.3360119446112586,1.0424282097902239e-08,0.7743086898632765,-0.16035274767502752,1.8477264589010454,0.001287909636091674,-6.5817442417626104e-05,4.8251629434777719e-05,-1.6593302631467739e-05,3.165832680330998e-05,1.7983866824243739e-10,1,1
5578,2,47.417000233155392,1.3359461244469661,1.0424611894404755e-08,0.77435692150400959,-0.16036934248143586,1.8477849160415973,0.0012868523734782162,-6.582287938999841e-05,4.8211631779636618e-05,-1.6596308584285957e-05,3.1615323195350665e-05,1.661397509909561e-10,1,1
5579,2,47.418286555597071,1.3358802988658602,1.0424941252471383e-08,0.77440511308864091,-0.16038594028903724,1.8478432954684438,0.0012857920031059678,-6.5828276181290057e-05,4.8171518653128498e-05,-1.6599305051505162e-05,3.1572213601623336e-05,1.5457757351954125e-10,1,1
5580,2,47.419571816269006,1.3358144679076212,1.0425270171021401e-08,0.77445326450819763,-0.16040254108847055,1.8479015969900243,0.0012835124966995197,-6.5808812449145494e-05,4.8085732566015293e-05,-1.6596032697227448e-05,3.1489699868787845e-05,4.839586824849075e-08,1,1
5581,2,47.420853302452599,1.3357486869034145,1.042559773596364e-08,0.77450127413470049,-0.16041913092528226,1.84795965858171,0.0012795784756516326,-6.5755620078174648e-05,4.793796445839404e-05,-1.6584251662429383e-05,3.1353712795964657e-05,1.6987711087534929e-08,1,1
5582,2,47.422131516988792,1.3356829455574128,1.0425924116571577e-08,0.7745491608097661,-0.1604357123929617,1.8480175102475889,0.0012768842783105563,-6.5727760827360995e-05,4.783664791397427e-05,-1.6578857147632229e-05,3.1257790766342044e-05,8.5781463979881043e-09,1,1
5583,2,47.423407249189658,1.3356172277406495,1.0426249578677468e-08,0.77459695410654827,-0.16045228955749,1.8480751991070017,0.0012745941283700546,-6.5708159228886981e-05,4.7750470662186107e-05,-1.6575543982247858e-05,3.1174926679938253e-05,5.6012437655940709e-09,1,1
5584,2,47.424680778825753,1.3355515277354293,1.0426574216474708e-08,0.7746446645083056,-0.16046886385984382,1.8481327418559301,0.0012724867384280951,-6.5692292396909061e-05,4.7671142169357394e-05,-1.6573171867519974e-05,3.1097970301837417e-05,3.7392793761532872e-09,1,1
5585,2,47.425952267607848,1.3354858422382927,1.0426898084394166e-08,0.77469229807513029,-0.16048543613243244,1.8481901481423633,0.0012705066748512905,-6.5679025134527752e-05,4.7596585528475562e-05,-1.6571454742333095e-05,3.1025130786142463e-05,2.6219018289550607e-09,1,1
5586,2,47.427221823473168,1.3354201690473213,1.0427221218761077e-08,0.77473985885243402,-0.16050200693003622,1.8482474244050273,0.0012686176099260631,-6.5667612251370716e-05,4.7525439668400493e-05,-1.6570204817590191e-05,3.0955234850810298e-05,1.907569365501246e-09,1,1
5587,2,47.428489526270766,1.3353545065374,1.0427543646447178e-08,0.77478734983325115,-0.16051857666209232,1.8483045754069951,0.001266797500678744,-6.5657600459253132e-05,4.7456878706080284e-05,-1.6569307880124549e-05,3.0887570825955735e-05,1.4372634285383891e-09,1,1
5588,2,47.429755436809991,1.3352888534753038,1.0427865387918664e-08,0.77483477329726425,-0.16053514563929241,1.8483616047759441,0.0012650315112363586,-6.5648683825081378e-05,4.7390346781460358e-05,-1.6568686852130183e-05,3.0821659929330172e-05,1.1018313298018613e-09,1,1
5589,2,47.431019604294285,1.3352232088676637,1.0428186459739709e-08,0.77488213108929815,-0.16055171411190861,1.84841851544791,0.0012633101013725205,-6.5640664771974652e-05,4.7325486438567275e-05,-1.6568291969559682e-05,3.0757194469007592e-05,8.6350020922265668e-10,1,1
5590,2,47.43228206952648,1.3351575718953319,1.0428506875651861e-08,0.77492942473942794,-0.16056828228633238,1.8484753098586115,0.001261625939747546,-6.5633390993062119e-05,4.7262022982927013e-05,-1.6568084872112832e-05,3.0693938110814181e-05,1.8636780912191942e-09,1,1
5591,2,47.433542866786205,1.3350919418748886,1.0428826647206062e-08,0.77497665553331074,-0.16058485033477066,1.848531990055478,0.0012599733714354262,-6.5626744571926451e-05,4.7199744530775892e-05,-1.6568035863172893e-05,3.0631708667602999e-05,1.0174643318966296e-09,1,1
5592,2,47.434802025468379,1.3350263182250197,1.0429145784314131e-08,0.77502382457357721,-0.16060141840371814,1.8485885577954009,0.0012583482373518251,-6.5620638304564327e-05,4.7138495241729599e-05,-1.6568122986264738e-05,3.0570372255464857e-05,6.5633235237866567e-10,1,1
5593,2,47.436059571372255,1.3349607004400292,1.0429464295682522e-08,0.775070932828126,-0.16061798662063323,1.8486450146216176,0.0012567473408407654,-6.5615004795072082e-05,4.7078155334340543e-05,-1.6568329276094151e-05,3.0509826058246392e-05,4.5381557242158603e-10,1,1
5594,2,47.437315527366657,1.3348950880761121,1.0429782189036169e-08,0.77511798115504948,-0.16063455509739463,1.8487013619033896,0.001255168023482393,-6.5609787775903567e-05,4.7018625194214097e-05,-1.656864056942443e-05,3.0449984624789667e-05,3.2990202980038479e-10,1,1
5595,2,47.43856991388234,1.3348294807411687,1.0430099471283954e-08,0.775164970321086,-0.16065112393286682,1.8487576008653313,0.0012536080366884288,-6.5604939464632597e-05,4.6959820563056836e-05,-1.6569044839139332e-05,3.0390775723917503e-05,2.4929358742115581e-10,1,1
5596,2,47.439822749267272,1.3347638780874462,1.0430416148638018e-08,0.7752119010149181,-0.16066769321475161,1.8488137326085576,0.0012520654690231225,-6.5600419064522811e-05,4.6901669815440957e-05,-1.656953181674811e-05,3.0332137998692846e-05,1.9211815500958093e-10,1,1
5597,2,47.441074050136912,1.3346982798042777,1.0430732226731667e-08,0.7752587738603216,-0.16068426302141742,1.8488697581315843,0.0012505388022182966,-6.5596193935590907e-05,4.6844116056471624e-05,-1.6570093289251628e-05,3.0274022767219996e-05,1.4858712230856079e-10,1,1
5598,2,47.442323831774956,1.3346326856097583,1.0431047710753728e-08,0.77530558943114913,-0.16070083342399705,1.8489256783541426,0.0012490268192415499,-6.5592237710391618e-05,4.6787113677425591e-05,-1.6570722624347217e-05,3.0216391053078374e-05,1.1659444098404987e-10,1,1
5599,2,47.443572108317198,1.3345670952468927,1.0431362605510496e-08,0.77535234825824617,-0.16071740448735786,1.8489814941281579,0.0012475284425678503,-6.5588526973322139e-05,4.6730622297135922e-05,-1.657141393230488e-05,3.0159208364831042e-05,9.3821124683818834e-11,1,1
5600,2,47.444818892878665,1.3345015084808907,1.0431676915468168e-08,0.77539905083420246,-0.1607339762707817,1.8490372062452738,0.0012460427040471935,-6.5585040628664729e-05,4.6674605633039589e-05,-1.6572161906716095e-05,3.0102443726323494e-05,7.7945390813532198e-11,1,1
5601,2,47.446064197655765,1.3344359250970161,1.0431990644786987e-08,0.7754456976171723,-0.16075054882850615,1.849092815442902,0.0012445687461219988,-6.5581759913261692e-05,4.6619031546583829e-05,-1.657296182803788e-05,3.0046069718545949e-05,6.6756622351857829e-11,1,1
5602,2,47.447308034034926,1.3343703448982902,1.0432303797357803e-08,0.77549228903496903,-0.16076712221030215,1.8491483224107041,0.0012431057500741358,-6.5578666880931419e-05,4.6563869355327765e-05,-1.6573809180902834e-05,2.9990060174424931e-05,5.5955950471558123e-11,1,1
5603,2,47.44855041261382,1.3343047677050481,1.0432616376809053e-08,0.7755388254858343,-0.16078369646158389,1.8492037277918287,0.0012416531104442183,-6.5575748097161185e-05,4.6509096366168441e-05,-1.6574700588088954e-05,2.9934395778079487e-05,4.5700476650184898e-11,1,1
5604,2,47.449791343542209,1.3342391933477178,1.0432928386620966e-08,0.775585307351223,-0.16080027162523233,1.8492590322031535,0.0012402103367333457,-6.5572992588229059e-05,4.6454694192959761e-05,-1.6575633292835151e-05,2.987906090012461e-05,3.8666246152298115e-11,1,1
5605,2,47.451030836388703,1.3341736216696027,1.043323983008086e-08,0.77563173499080884,-0.16081684774089011,1.8493142362273629,0.0012387768476399923,-6.557038746429765e-05,4.6400641049149686e-05,-1.6576604052568173e-05,2.9824036996581513e-05,3.187216853625858e-11,1,1
5606,2,47.452268900193197,1.3341080525257858,1.0433550710300624e-08,0.77567810874444687,-0.16083342484523733,1.8493693404160458,0.0012373522129263865,-6.5567923071108147e-05,4.6346920807369006e-05,-1.6577610441199909e-05,2.9769310366169098e-05,2.6547946072117811e-11,1,1
5607,2,47.453505543650039,1.3340424857791637,1.0433861030277986e-08,0.7757244289390437,-0.16085000297299262,1.8494243453005561,0.0012359360990465973,-6.5565591880053148e-05,4.6293520962589534e-05,-1.6578650568975915e-05,2.9714870393613619e-05,2.4484164533062486e-11,1,1
5608,2,47.454740775077774,1.333976921301059,1.043417079288616e-08,0.77577069588740721,-0.16086658215675767,1.849479251390177,0.0012345280226308355,-6.5563383110089912e-05,4.6240423398510789e-05,-1.6579721722709098e-05,2.9660701675801691e-05,2.1791504415698401e-11,1,1
5609,2,47.455974602276761,1.3339113589743494,1.0434480000826602e-08,0.77581690988293706,-0.16088316242622439,1.8495340591637475,0.0012331276911930662,-6.5561290135148401e-05,4.6187617149245055e-05,-1.6580822238672931e-05,2.9606794910572124e-05,1.9632414238138912e-11,1,1
5610,2,47.457207032935408,1.3338457986845924,1.0434788656764187e-08,0.77586307121482212,-0.16089974381041874,1.8495887690936224,0.0012317347787475323,-6.5559305598927864e-05,4.6135089994555425e-05,-1.6581950267721112e-05,2.9553139726834313e-05,1.73988695799127e-11,1,1
5611,2,47.458438074216794,1.3337802403290524,1.0435096763189632e-08,0.77590918015256727,-0.16091632633541658,1.8496433816212867,0.0012303490062114026,-6.5557423192252884e-05,4.6082831471509872e-05,-1.6583104224563892e-05,2.949972724694598e-05,1.4646934351009644e-11,1,1
5612,2,47.459667733253063,1.33371468380587,1.0435404322583947e-08,0.77595523696450697,-0.16093291002708243,1.8496978971865048,0.001228970152980106,-6.5555637874229828e-05,4.6030833307821711e-05,-1.658428284411556e-05,2.9446550463706151e-05,1.269734457956832e-11,1,1
5613,2,47.460896016743469,1.3336491290228771,1.0435711337284785e-08,0.77600124190275344,-0.16094949490883906,1.8497523162036305,0.0012275979515751583,-6.5553943609353293e-05,4.597908547596531e-05,-1.6585484608908989e-05,2.9393600867056321e-05,1.0796620755494082e-11,1,1
5614,2,47.462122931313047,1.333583575889681,1.0436017809605679e-08,0.77604719521663523,-0.16096608100366899,1.8498066390827428,0.0012262322240050119,-6.5552336324288987e-05,4.5927581300429419e-05,-1.6586708497323455e-05,2.9340872803105963e-05,9.592956976196311e-12,1,1
5615,2,47.463348483277763,1.3335180243228528,1.0436323741757841e-08,0.77609309714388697,-0.16098266833280178,1.8498608662157838,0.0012248727495271319,-6.5550811038317391e-05,4.5876312504823647e-05,-1.6587953257544141e-05,2.9288359247279506e-05,8.8328587879212689e-12,1,1
5616,2,47.464572678839353,1.333452474241567,1.0436629135914958e-08,0.77613894791796356,-0.16099925691681621,1.8499149979880438,0.0012235193599442102,-6.5549363933677565e-05,4.5825272781074295e-05,-1.6589217931519683e-05,2.9236054849554612e-05,8.381762531896363e-12,1,1
5617,2,47.465795523959592,1.3333869255704247,1.043693399417133e-08,0.77618474776331747,-0.16101584677492572,1.8499690347707423,0.0012221718477380961,-6.5547990320805979e-05,4.5774454348690445e-05,-1.6590501340028945e-05,2.91839530086615e-05,7.5700274939857499e-12,1,1
5618,2,47.467017024448353,1.3333213782374602,1.0437238318571217e-08,0.77623049689871382,-0.16103243792548227,1.8500229769262289,0.0012208300767350504,-6.5546687115114466e-05,4.5723852099548889e-05,-1.6591802709567602e-05,2.9132049389981286e-05,6.6303672858895098e-12,1,1
5619,2,47.468237185976903,1.3332558321738484,1.043754211111311e-08,0.77627619553770877,-0.16104903038604995,1.8500768248087403,0.0012194938945763549,-6.5545450887179627e-05,4.5673460319567099e-05,-1.659312117895181e-05,2.9080339140615289e-05,5.8204854171540858e-12,1,1
5620,2,47.469456014057023,1.3331902873143375,1.0437845373742724e-08,0.77632184388787917,-0.16106562417329481,1.8501305787631586,0.0012181631716376984,-6.5544278717244428e-05,4.5623274146360344e-05,-1.6594456015606506e-05,2.9028818130753838e-05,5.2020667911127291e-12,1,1
5621,2,47.470673514094038,1.3331247435960893,1.0438148108370816e-08,0.77636744215281472,-0.16108221930327871,1.8501842391281695,0.0012168377676532078,-6.5543167460176591e-05,4.5573288319188923e-05,-1.6595806429541945e-05,2.8977481889646978e-05,4.6937162340968293e-12,1,1
5622,2,47.471889691325778,1.3330592009599951,1.0438450316852578e-08,0.77641299052981705,-0.16109881579112498,1.8502378062326099,0.001215517562450567,-6.5542114433621748e-05,4.5523498330080052e-05,-1.6597171747553188e-05,2.8926326582526864e-05,4.2326165968918812e-12,1,1
5623,2,47.473104550915103,1.3329936593486309,1.0438752001018538e-08,0.77645848921337457,-0.16111541365153637,1.850291280400945,0.0012142024466695507,-6.5541117198734497e-05,4.5473900076166048e-05,-1.6598551357797715e-05,2.8875348718368333e-05,4.0147659807374895e-12,1,1
