time_s,C_surface,b_equivalent,driving_gap,effective_flux_m_s,elasticity_to_b_at_fixed_state
806,1.8587329306937435,0.025780000000000001,1.8329529306937435,1.4663623445549947e-06,-0.014064736507032225
807,1.8584158064077121,0.02579,1.8326258064077121,1.4661006451261695e-06,-0.014072703718252885
808,1.8580989965652261,0.0258,1.8322989965652261,1.4658391972521808e-06,-0.014080671357875501
809,1.8577825006566702,0.02581,1.8319725006566703,1.4655780005253362e-06,-0.014088639425945754
810,1.8574663181730926,0.025820000000000003,1.8316463181730926,1.4653170545384741e-06,-0.014096607922512681
811,1.8571504486061885,0.025830000000000002,1.8313204486061885,1.4650563588849506e-06,-0.014104576847628782
812,1.8568348914482853,0.025840000000000002,1.8309948914482852,1.4647959131586281e-06,-0.014112546201350136
813,1.8565196461923421,0.025850000000000001,1.8306696461923422,1.4645357169538737e-06,-0.014120515983736386
814,1.856204712331943,0.025860000000000001,1.830344712331943,1.4642757698655544e-06,-0.014128486194850793
815,1.8558900893613064,0.025870000000000001,1.8300200893613063,1.4640160714890451e-06,-0.01413645683476014
816,1.8555757767752885,0.02588,1.8296957767752886,1.4637566214202308e-06,-0.014144427903534706
817,1.8552617740693862,0.02589,1.8293717740693862,1.4634974192555089e-06,-0.014152399401248234
818,1.8549480807397503,0.025899999999999999,1.8290480807397502,1.4632384645918001e-06,-0.01416037132797781
819,1.8546346962831928,0.025910000000000002,1.8287246962831927,1.462979757026554e-06,-0.014168343683803803
820,1.8543216201971955,0.025920000000000002,1.8284016201971955,1.4627212961577564e-06,-0.014176316468809787
821,1.854008851979924,0.025930000000000002,1.828078851979924,1.4624630815839392e-06,-0.014184289683082427
822,1.8536963911302422,0.025940000000000001,1.8277563911302421,1.4622051129041936e-06,-0.014192263326711339
823,1.8533842371477223,0.025950000000000001,1.8274342371477224,1.4619473897181778e-06,-0.014200237399789019
824,1.8530723895326544,0.02596,1.8271123895326544,1.4616899116261234e-06,-0.014208211902410747
825,1.8527608477860626,0.02597,1.8267908477860626,1.4614326782288499e-06,-0.01421618683467445
826,1.8524496114097164,0.02598,1.8264696114097165,1.4611756891277731e-06,-0.014224162196680603
827,1.8521386799061419,0.025989999999999999,1.8261486799061419,1.4609189439249135e-06,-0.014232137988532128
828,1.8518280527786333,0.026000000000000002,1.8258280527786332,1.4606624422229064e-06,-0.01424011421033429
829,1.851517729531265,0.026010000000000002,1.8255077295312649,1.460406183625012e-06,-0.014248090862194586
830,1.8512077096689026,0.026020000000000001,1.8251877096689026,1.4601501677351221e-06,-0.01425606794422265
831,1.8508979926972149,0.026030000000000001,1.8248679926972149,1.4598943941577719e-06,-0.014264045456530148
832,1.8505885781226832,0.026040000000000001,1.8245485781226831,1.4596388624981463e-06,-0.01427202339923068
833,1.8502794654526158,0.02605,1.8242294654526159,1.4593835723620927e-06,-0.014280001772439656
834,1.8499706541951511,0.02606,1.8239106541951511,1.4591285233561208e-06,-0.014287980576274261
835,1.8496621438592724,0.026069999999999999,1.8235921438592724,1.4588737150874178e-06,-0.014295959810853317
836,1.849353933954814,0.026080000000000002,1.8232739339548139,1.4586191471638511e-06,-0.014303939476297226
837,1.8490460239924735,0.026090000000000002,1.8229560239924736,1.4583648191939789e-06,-0.014311919572727838
838,1.8487384134838198,0.026100000000000002,1.8226384134838198,1.4581107307870558e-06,-0.014319900100268406
839,1.8484311019412984,0.026110000000000001,1.8223211019412984,1.4578568815530386e-06,-0.014327881059043496
840,1.8481240888782409,0.026120000000000001,1.8220040888782409,1.4576032711025928e-06,-0.014335862449178905
841,1.8478173636611384,0.026128000000000002,1.8216893636611384,1.4573514909289108e-06,-0.014342730720834466
842,1.8475109337593387,0.026136,1.8213749337593388,1.4570999470074709e-06,-0.01434959903947673
843,1.8472048029944259,0.026144000000000001,1.821060802994426,1.4568486423955407e-06,-0.01435646737166086
844,1.8468989723383693,0.026152000000000002,1.8207469723383694,1.4565975778706954e-06,-0.014363335706341018
845,1.8465934421105619,0.026159999999999999,1.8204334421105619,1.4563467536884495e-06,-0.014370204037600405
846,1.8462882123441597,0.026168,1.8201202123441598,1.4560961698753278e-06,-0.014377072361774306
847,1.845983282918698,0.026176000000000001,1.819807282918698,1.4558458263349582e-06,-0.01438394067640922
848,1.8456786536190488,0.026183999999999999,1.8194946536190488,1.4555957228952389e-06,-0.014390808979800496
849,1.8453743241689786,0.026192,1.8191823241689786,1.4553458593351829e-06,-0.014397677270729187
850,1.8450702942484627,0.026200000000000001,1.8188702942484627,1.45509623539877e-06,-0.014404545548326498
851,1.8447665635069088,0.026208000000000002,1.8185585635069088,1.454846850805527e-06,-0.014411413811970118
852,1.8444631315705899,0.026216,1.8182471315705899,1.4545977052564719e-06,-0.014418282061226072
853,1.8441599980481127,0.026224000000000001,1.8179359980481127,1.4543487984384901e-06,-0.01442515029580594
854,1.8438571625344098,0.026232000000000002,1.8176251625344098,1.4541001300275277e-06,-0.014432018515535598
855,1.8435546246135217,0.026239999999999999,1.8173146246135217,1.4538516996908172e-06,-0.014438886720333478
856,1.843252383860819,0.026248,1.817004383860819,1.4536035070886552e-06,-0.014445754910193202
857,1.8429504398448591,0.026256000000000002,1.816694439844859,1.4533555518758871e-06,-0.014452623085169015
858,1.8426487921286399,0.026263999999999999,1.8163847921286398,1.4531078337029118e-06,-0.014459491245365995
859,1.8423474402705102,0.026272,1.8160754402705102,1.4528603522164081e-06,-0.014466359390932958
860,1.8420463838250196,0.026280000000000001,1.8157663838250195,1.4526131070600155e-06,-0.014473227522055796
861,1.8417456223436732,0.026287999999999999,1.8154576223436731,1.4523660978749385e-06,-0.014480095638951565
862,1.8414451553755082,0.026296,1.8151491553755081,1.4521193243004064e-06,-0.014486963741863972
863,1.8411449824675925,0.026304000000000001,1.8148409824675924,1.4518727859740738e-06,-0.014493831831059453
864,1.8408451031653457,0.026311999999999999,1.8145331031653458,1.4516264825322765e-06,-0.014500699906824665
865,1.8405455170128817,0.02632,1.8142255170128818,1.4513804136103054e-06,-0.014507567969463807
866,1.8402462235532859,0.026328000000000001,1.813918223553286,1.4511345788426288e-06,-0.014514436019296426
867,1.8399472223288236,0.026335999999999998,1.8136112223288237,1.4508889778630589e-06,-0.014521304056655781
868,1.8396485128812079,0.026343999999999999,1.813304512881208,1.4506436103049663e-06,-0.014528172081886739
869,1.8393500947517483,0.026352,1.8129980947517483,1.4503984758013986e-06,-0.014535040095344584
870,1.8390519674815022,0.026359999999999998,1.8126919674815023,1.4501535739852017e-06,-0.014541908097393823
871,1.8387541306114628,0.026367999999999999,1.8123861306114628,1.4499089044891702e-06,-0.014548776088406703
872,1.8384565836825766,0.026376,1.8120805836825766,1.4496644669460612e-06,-0.014555644068763061
873,1.8381593262359506,0.026384000000000001,1.8117753262359506,1.4494202609887605e-06,-0.014562512038848667
874,1.8378623578128479,0.026391999999999999,1.8114703578128479,1.4491762862502783e-06,-0.014569379999055269
875,1.8375656779548148,0.0264,1.8111656779548149,1.4489325423638518e-06,-0.014576247949779573
876,1.8372692862037612,0.026408000000000001,1.8108612862037612,1.4486890289630089e-06,-0.014583115891422579
877,1.8369731821020023,0.026415999999999999,1.8105571821020023,1.4484457456816019e-06,-0.014589983824389252
878,1.8366773651923289,0.026424,1.8102533651923289,1.4482026921538631e-06,-0.014596851749087952
879,1.8363818350180683,0.026432000000000001,1.8099498350180683,1.4479598680144545e-06,-0.014603719665929932
880,1.8360865911230844,0.026439999999999998,1.8096465911230843,1.4477172728984674e-06,-0.014610587575329322
881,1.8357916330519073,0.026447999999999999,1.8093436330519073,1.4474749064415258e-06,-0.014617455477702088
882,1.8354969603496556,0.026456,1.8090409603496556,1.4472327682797243e-06,-0.014624323373466638
883,1.8352025725621861,0.026463999999999998,1.8087385725621861,1.4469908580497487e-06,-0.014631191263042598
884,1.8349084692360076,0.026471999999999999,1.8084364692360075,1.4467491753888059e-06,-0.014638059146851515
885,1.8346146499184053,0.02648,1.8081346499184052,1.4465077199347241e-06,-0.014644927025315814
886,1.8343211141573945,0.026487999999999998,1.8078331141573944,1.4462664913259155e-06,-0.014651794898859169
887,1.8340278615017918,0.026495999999999999,1.8075318615017917,1.4460254892014334e-06,-0.014658662767905922
888,1.8337348915012004,0.026504,1.8072308915012003,1.4457847132009602e-06,-0.014665530632881171
889,1.833442203706058,0.026511999999999997,1.8069302037060579,1.4455441629648462e-06,-0.014672398494210367
890,1.833149797667627,0.026519999999999998,1.8066297976676269,1.4453038381341015e-06,-0.014679266352319399
891,1.8328576729380373,0.026527999999999999,1.8063296729380371,1.4450637383504297e-06,-0.014686134207634198
892,1.8325658290702578,0.026536000000000001,1.8060298290702579,1.4448238632562063e-06,-0.014693002060580973
893,1.8322742656181805,0.026543999999999998,1.8057302656181806,1.4445842124945444e-06,-0.014699869911585506
894,1.8319829821365345,0.026551999999999999,1.8054309821365346,1.4443447857092277e-06,-0.014706737761073837
895,1.8316919781809873,0.02656,1.8051319781809874,1.4441055825447898e-06,-0.01471360560947141
896,1.8314012533081059,0.026567999999999998,1.804833253308106,1.4438666026464848e-06,-0.014720473457203381
897,1.8311108070753519,0.026575999999999999,1.804534807075352,1.4436278456602816e-06,-0.014727341304694637
898,1.8308206390411392,0.026584,1.8042366390411393,1.4433893112329113e-06,-0.014734209152369311
899,1.8305307487647857,0.026591999999999998,1.8039387487647858,1.4431509990118286e-06,-0.014741077000651151
900,1.8302411358065607,0.026599999999999999,1.8036411358065607,1.4429129086452485e-06,-0.01474794484996312
901,1.829951794105777,0.0266045,1.8033472941057771,1.4426778352846216e-06,-0.014752843274812648
902,1.8296627486568162,0.026608999999999997,1.8030537486568161,1.4424429989254528e-06,-0.014757740871464512
903,1.8293740060562798,0.026613499999999998,1.8027605060562797,1.4422084048450237e-06,-0.01476263758308069
904,1.8290855680578384,0.026617999999999999,1.8024675680578384,1.4419740544462706e-06,-0.01476753339239326
905,1.8287974353358489,0.0266225,1.8021749353358489,1.441739948268679e-06,-0.014772428290952063
906,1.8285096081035468,0.026626999999999998,1.8018826081035468,1.4415060864828373e-06,-0.01477732227407672
907,1.8282220863308989,0.026631499999999999,1.801590586330899,1.4412724690647191e-06,-0.014782215339078475
908,1.8279348698429601,0.026636,1.8012988698429599,1.4410390958743679e-06,-0.014787107484457683
909,1.8276479583716558,0.026640499999999998,1.8010074583716558,1.4408059666973246e-06,-0.01479199870948145
910,1.8273613515863254,0.026644999999999999,1.8007163515863254,1.4405730812690603e-06,-0.014796889013934549
911,1.8270750491118302,0.0266495,1.8004255491118302,1.440340439289464e-06,-0.014801778397971798
912,1.8267890505411655,0.026654000000000001,1.8001350505411655,1.4401080404329324e-06,-0.014806666862015238
913,1.826503355443803,0.026658499999999998,1.7998448554438031,1.4398758843550425e-06,-0.014811554406686116
914,1.826217963371394,0.026662999999999999,1.7995549633713939,1.4396439706971151e-06,-0.014816441032758422
915,1.8259328738620813,0.0266675,1.7992653738620812,1.439412299089665e-06,-0.014821326741123703
916,1.8256480864437699,0.026671999999999998,1.7989760864437698,1.4391808691550158e-06,-0.014826211532764406
917,1.8253636006364342,0.026676499999999999,1.7986871006364342,1.4389496805091474e-06,-0.014831095408735062
918,1.8250794159539401,0.026681,1.7983984159539401,1.438718732763152e-06,-0.014835978370147399
919,1.8247955319054645,0.026685500000000001,1.7981100319054646,1.4384880255243716e-06,-0.014840860418158764
920,1.8245119479966379,0.026689999999999998,1.7978219479966377,1.4382575583973102e-06,-0.014845741553962781
921,1.824228663730473,0.026694499999999999,1.7975341637304729,1.4380273309843784e-06,-0.014850621778781749
922,1.823945678608063,0.026699000000000001,1.797246678608063,1.4377973428864504e-06,-0.01485550109386093
923,1.8236629921291463,0.026703499999999998,1.7969594921291463,1.437567593703317e-06,-0.014860379500463906
924,1.8233806037925877,0.026707999999999999,1.7966726037925878,1.4373380830340702e-06,-0.01486525699986865
925,1.8230985130967774,0.0267125,1.7963860130967775,1.4371088104774218e-06,-0.014870133593364216
926,1.8228167195399623,0.026717000000000001,1.7960997195399622,1.4368797756319698e-06,-0.01487500928224802
927,1.822535222620522,0.026721499999999999,1.795813722620522,1.4366509780964175e-06,-0.014879884067823547
928,1.8222540218371943,0.026726,1.7955280218371943,1.4364224174697554e-06,-0.014884757951398502
929,1.8219731166892379,0.026730500000000001,1.7952426166892379,1.4361940933513903e-06,-0.014889630934283426
930,1.8216925066766014,0.026735000000000002,1.7949575066766015,1.4359660053412811e-06,-0.014894503017790306
931,1.8214121913000563,0.026739499999999999,1.7946726913000564,1.4357381530400451e-06,-0.014899374203231439
932,1.821132170061315,0.026744,1.7943881700613149,1.4355105360490518e-06,-0.014904244491918461
933,1.8208524424631216,0.026748500000000001,1.7941039424631215,1.4352831539704971e-06,-0.014909113885161548
934,1.8205730080093405,0.026752999999999999,1.7938200080093405,1.4350560064074723e-06,-0.014913982384268675
935,1.8202938662050208,0.0267575,1.7935363662050208,1.4348290929640165e-06,-0.014918849990545062
936,1.8200150165564379,0.026762000000000001,1.793253016556438,1.4346024132451504e-06,-0.01492371670529279
937,1.8197364585711509,0.026766500000000002,1.7929699585711509,1.4343759668569206e-06,-0.014928582529810311
938,1.8194581917580468,0.026771,1.7926871917580467,1.4341497534064372e-06,-0.014933447465392054
939,1.8191802156273702,0.026775500000000001,1.7924047156273701,1.433923772501896e-06,-0.014938311513328143
940,1.8189025296907471,0.026780000000000002,1.792122529690747,1.4336980237525975e-06,-0.01494317467490419
941,1.8186251334612145,0.026784499999999999,1.7918406334612145,1.4334725067689716e-06,-0.014948036951400994
942,1.8183480264532486,0.026789,1.7915590264532486,1.4332472211625988e-06,-0.014952898344094313
943,1.8180712081827588,0.026793500000000001,1.7912777081827589,1.4330221665462071e-06,-0.014957758854254852
944,1.8177946781671228,0.026798000000000002,1.7909966781671227,1.4327973425336981e-06,-0.014962618483147968
945,1.8175184359251741,0.0268025,1.7907159359251741,1.4325727487401392e-06,-0.014967477232033722
946,1.8172424809772212,0.026807000000000001,1.7904354809772212,1.4323483847817769e-06,-0.014972335102166719
947,1.8169668128450553,0.026811500000000002,1.7901553128450554,1.4321242502760441e-06,-0.014977192094795987
948,1.816691431051942,0.026816,1.789875431051942,1.4319003448415535e-06,-0.014982048211165038
949,1.8164163351226355,0.026820500000000001,1.7895958351226355,1.4316766680981083e-06,-0.014986903452511708
950,1.8161415245833747,0.026825000000000002,1.7893165245833746,1.4314532196666996e-06,-0.014991757820068168
951,1.8158669989618781,0.026829500000000003,1.789037498961878,1.4312299991695023e-06,-0.014996611315060927
952,1.8155927577873558,0.026834,1.7887587577873558,1.4310070062298847e-06,-0.01500146393871072
953,1.8153188005904861,0.026838500000000001,1.7884803005904861,1.4307842404723889e-06,-0.015006315692232663
954,1.8150451269034358,0.026843000000000002,1.7882021269034358,1.4305617015227485e-06,-0.015011166576836056
955,1.8147717362598332,0.0268475,1.7879242362598333,1.4303393890078665e-06,-0.015016016593724578
956,1.8144986281947819,0.026852000000000001,1.7876466281947818,1.4301173025558253e-06,-0.015020865744096159
957,1.8142258022448428,0.026856500000000002,1.7873693022448427,1.429895441795874e-06,-0.015025714029143074
958,1.8139532579480353,0.026861000000000003,1.7870922579480353,1.4296738063584282e-06,-0.015030561450051933
959,1.8136809948438284,0.0268655,1.7868154948438284,1.4294523958750626e-06,-0.015035408008003705
960,1.813409012473139,0.026870000000000002,1.7865390124731391,1.4292312099785111e-06,-0.015040253704173726
961,1.8131372986512873,0.026877500000000002,1.7862597986512871,1.4290078389210296e-06,-0.015046803393489468
962,1.8128658153540191,0.026885000000000003,1.7859808153540191,1.4287846522832152e-06,-0.015053353187710937
963,1.8125945567612165,0.0268925,1.7857020567612165,1.4285616454089732e-06,-0.015059903133435242
964,1.8123235210169035,0.0269,1.7854235210169036,1.4283388168135228e-06,-0.015066453243922131
965,1.8120527071089949,0.026907500000000001,1.7851452071089948,1.4281161656871957e-06,-0.015073003525341298
966,1.8117821143708872,0.026915000000000001,1.7848671143708872,1.4278936914967097e-06,-0.015079553980962185
967,1.8115117423111784,0.026922500000000002,1.7845892423111784,1.4276713938489426e-06,-0.015086104612584868
968,1.8112415905376433,0.026930000000000003,1.7843115905376434,1.4274492724301147e-06,-0.015092655421178727
969,1.8109716587188973,0.026937500000000003,1.7840341587188973,1.4272273269751178e-06,-0.015099206407204467
970,1.810701946562201,0.026945,1.783756946562201,1.4270055572497608e-06,-0.015105757570800528
971,1.8104324538005478,0.026952500000000001,1.7834799538005479,1.4267839630404382e-06,-0.015112308911891579
972,1.8101631801842721,0.026960000000000001,1.783203180184272,1.4265625441474175e-06,-0.015118860430259
973,1.8098941254754493,0.026967500000000002,1.7829266254754492,1.4263413003803594e-06,-0.01512541212558797
974,1.8096252894442877,0.026975000000000002,1.7826502894442877,1.4261202315554302e-06,-0.015131963997497805
975,1.8093566718665064,0.0269825,1.7823741718665065,1.4258993374932051e-06,-0.015138516045564024
976,1.8090882725214621,0.02699,1.782098272521462,1.4256786180171695e-06,-0.015145068269334152
977,1.808820091190835,0.026997500000000001,1.781822591190835,1.425458072952668e-06,-0.015151620668338771
978,1.8085521276576861,0.027005000000000001,1.7815471276576862,1.4252377021261489e-06,-0.015158173242099523
979,1.8082843817057617,0.027012500000000002,1.7812718817057616,1.4250175053646091e-06,-0.01516472599013498
980,1.8080168531189609,0.027020000000000002,1.7809968531189608,1.4247974824951686e-06,-0.015171278911965159
981,1.8077495416809362,0.027027500000000003,1.7807220416809362,1.4245776333447489e-06,-0.015177832007114955
982,1.8074824471748328,0.027035,1.7804474471748328,1.4243579577398663e-06,-0.015184385275116334
983,1.8072155693830911,0.027042500000000001,1.7801730693830911,1.4241384555064729e-06,-0.015190938715510074
984,1.8069489080872934,0.027050000000000001,1.7798989080872933,1.4239191264698345e-06,-0.01519749232784706
985,1.8066824630680582,0.027057500000000002,1.7796249630680583,1.4236999704544466e-06,-0.01520404611168923
986,1.8064162341049617,0.027065000000000002,1.7793512341049618,1.4234809872839692e-06,-0.015210600066610272
987,1.8061502209765001,0.027072499999999999,1.7790777209765001,1.4232621767812001e-06,-0.015217154192195969
988,1.8058844234600688,0.02708,1.7788044234600688,1.4230435387680551e-06,-0.015223708488044415
989,1.8056188413319496,0.0270875,1.7785313413319497,1.4228250730655597e-06,-0.015230262953766144
990,1.8053534743673139,0.027095000000000001,1.7782584743673138,1.422606779493851e-06,-0.015236817588984148
991,1.8050883223402303,0.027102500000000002,1.7779858223402303,1.4223886578721841e-06,-0.015243372393333824
992,1.8048233850236828,0.027110000000000002,1.7777133850236828,1.4221707080189462e-06,-0.015249927366462869
993,1.8045586621895919,0.027117500000000003,1.777441162189592,1.4219529297516735e-06,-0.015256482508031112
994,1.8042941536088464,0.027125,1.7771691536088463,1.421735322887077e-06,-0.015263037817710285
995,1.8040298590513286,0.0271325,1.7768973590513286,1.4215178872410629e-06,-0.015269593295183818
996,1.8037657782859495,0.027140000000000001,1.7766257782859496,1.4213006226287595e-06,-0.01527614894014658
997,1.8035019110806818,0.027147500000000001,1.7763544110806817,1.4210835288645454e-06,-0.015282704752304616
998,1.8032382572025891,0.027155000000000002,1.7760832572025891,1.4208666057620712e-06,-0.015289260731374916
999,1.8029748164178654,0.027162499999999999,1.7758123164178654,1.4206498531342923e-06,-0.015295816877085115
1000,1.8027115884918661,0.02717,1.7755415884918662,1.4204332707934928e-06,-0.015302373189173241
1001,1.8024485731891442,0.0271775,1.7752710731891441,1.4202168585513152e-06,-0.015308929667387424
1002,1.8021857702734847,0.027185000000000001,1.7750007702734847,1.4200006162187876e-06,-0.015315486311485629
1003,1.8019231795079378,0.027192500000000001,1.7747306795079378,1.4197845436063501e-06,-0.015322043121235387
1004,1.8016608006548518,0.027200000000000002,1.7744608006548517,1.4195686405238813e-06,-0.015328600096413538
1005,1.8013986334759082,0.027207500000000003,1.7741911334759082,1.4193529067807265e-06,-0.015335157236805938
1006,1.8011366777321509,0.027215,1.7739216777321509,1.4191373421857207e-06,-0.015341714542207237
1007,1.8008749331840157,0.0272225,1.7736524331840158,1.4189219465472126e-06,-0.015348272012420641
1008,1.8006133995913645,0.027230000000000001,1.7733833995913644,1.4187067196730913e-06,-0.015354829647257626
1009,1.8003520767135137,0.027237500000000001,1.7731145767135137,1.4184916613708109e-06,-0.015361387446537714
1010,1.8000909643092624,0.027245000000000002,1.7728459643092624,1.41827677144741e-06,-0.015367945410088247
1011,1.7998300621369179,0.027252499999999999,1.772577562136918,1.4180620497095344e-06,-0.01537450353774418
1012,1.7995693699543283,0.02726,1.7723093699543282,1.4178474959634625e-06,-0.015381061829347819
1013,1.7993088875189025,0.0272675,1.7720413875189025,1.4176331100151219e-06,-0.015387620284748646
1014,1.7990486145876405,0.027275000000000001,1.7717736145876406,1.4174188916701123e-06,-0.015394178903803088
1015,1.7987885509171548,0.027282500000000001,1.7715060509171547,1.4172048407337238e-06,-0.015400737686374337
1016,1.7985286962636959,0.027290000000000002,1.7712386962636959,1.4169909570109567e-06,-0.015407296632332134
1017,1.798269050383176,0.027297500000000002,1.770971550383176,1.4167772403065408e-06,-0.015413855741552586
1018,1.7980096130311838,0.027304999999999999,1.7707046130311839,1.416563690424947e-06,-0.015420415013918038
1019,1.7977503839630213,0.0273125,1.7704378839630213,1.416350307170417e-06,-0.015426974449316783
1020,1.7974913629337124,0.027320000000000001,1.7701713629337124,1.4161370903469698e-06,-0.015433534047642965
1021,1.7972326211470566,0.027330166666666666,1.7699024544803899,1.4159219635843117e-06,-0.015441623123060921
1022,1.7969742036538345,0.027340333333333335,1.7696338703205012,1.4157070962564009e-06,-0.015449711825634125
1023,1.7967161022943599,0.0273505,1.7693656022943598,1.4154924818354879e-06,-0.01545780022203113
1024,1.7964583132592589,0.027360666666666669,1.7690976465925923,1.4152781172740738e-06,-0.015465888341078999
1025,1.7962008338812421,0.027370833333333334,1.7688300005479087,1.4150640004383269e-06,-0.015473976201701128
1026,1.7959436620463325,0.027380999999999999,1.7685626620463324,1.4148501296370658e-06,-0.015482063818037722
1027,1.7956867959689518,0.027391166666666668,1.7682956293022851,1.414636503441828e-06,-0.01549015120139972
1028,1.7954302340821815,0.027401333333333333,1.7680289007488481,1.4144231205990784e-06,-0.015498238361221078
1029,1.7951739749755076,0.027411500000000002,1.7677624749755076,1.4142099799804062e-06,-0.015506325305598416
1030,1.7949180173565065,0.027421666666666667,1.7674963506898398,1.4139970805518717e-06,-0.015514412041622721
1031,1.7946623600250682,0.027431833333333332,1.7672305266917347,1.4137844213533877e-06,-0.015522498575602287
1032,1.7944070018557186,0.027442000000000001,1.7669650018557186,1.4135720014845747e-06,-0.015530584913215375
1033,1.7941519417845628,0.027452166666666666,1.7666997751178961,1.4133598200943167e-06,-0.015538671059622859
1034,1.7938971787994864,0.027462333333333335,1.7664348454661531,1.4131478763729225e-06,-0.015546757019552659
1035,1.7936427119327145,0.0274725,1.7661702119327145,1.4129361695461716e-06,-0.015554842797363754
1036,1.7933885402549006,0.027482666666666666,1.7659058735882338,1.4127246988705871e-06,-0.015562928397096975
1037,1.7931346628703146,0.027492833333333334,1.7656418295369813,1.412513463629585e-06,-0.015571013822516317
1038,1.7928810789129699,0.027503,1.7653780789129698,1.4123024631303759e-06,-0.015579099077142134
1039,1.7926277875434753,0.027513166666666668,1.7651146208768087,1.412091696701447e-06,-0.015587184164278062
1040,1.7923747879463334,0.027523333333333334,1.7648514546130001,1.4118811636904e-06,-0.015595269087034128
1041,1.7921220793276422,0.027533499999999999,1.7645885793276421,1.4116708634621137e-06,-0.015603353848346359
1042,1.7918696609131495,0.027543666666666668,1.7643259942464828,1.4114607953971862e-06,-0.01561143845099338
1043,1.7916175319466205,0.027553833333333333,1.7640636986132872,1.4112509588906296e-06,-0.015619522897610288
1044,1.7913656916883756,0.027564000000000002,1.7638016916883756,1.4110413533507005e-06,-0.015627607190701089
1045,1.7911141394140204,0.027574166666666667,1.7635399727473537,1.4108319781978828e-06,-0.01563569133264946
1046,1.7908628744133193,0.027584333333333332,1.7632785410799858,1.4106228328639886e-06,-0.015643775325728332
1047,1.7906118959892059,0.027594500000000001,1.7630173959892059,1.4104139167913646e-06,-0.015651859172108221
1048,1.790361203456911,0.027604666666666666,1.7627565367902442,1.4102052294321953e-06,-0.015659942873864623
1049,1.7901107961431897,0.027614833333333335,1.7624959628098564,1.409996770247885e-06,-0.015668026432984521
1050,1.7898606733856119,0.027625,1.7622356733856119,1.4097885387084894e-06,-0.015676109851372362
1051,1.7896108345319242,0.027635166666666666,1.7619756678652574,1.4095805342922058e-06,-0.015684193130855423
1052,1.7893612789394655,0.027645333333333334,1.7617159456061322,1.4093727564849057e-06,-0.015692276273188716
1053,1.7891120059746495,0.0276555,1.7614565059746494,1.4091652047797194e-06,-0.015700359280059348
1054,1.7888630150124907,0.027665666666666668,1.7611973483458241,1.4089578786766591e-06,-0.01570844215309045
1055,1.7886143054361712,0.027675833333333334,1.7609384721028378,1.4087507776822702e-06,-0.015716524893844831
1056,1.7883658766366419,0.027685999999999999,1.7606798766366418,1.4085439013093134e-06,-0.015724607503828286
1057,1.7881177280122647,0.027696166666666668,1.760421561345598,1.4083372490764784e-06,-0.015732689984492572
1058,1.7878698589684638,0.027706333333333333,1.7601635256351305,1.4081308205081043e-06,-0.015740772337238321
1059,1.7876222689174075,0.027716500000000002,1.7599057689174076,1.407924615133926e-06,-0.015748854563417673
1060,1.787374957277734,0.027726666666666667,1.7596482906110673,1.4077186324888538e-06,-0.015756936664336554
1061,1.787127923474259,0.027736833333333332,1.7593910901409255,1.4075128721127403e-06,-0.015765018641257095
1062,1.7868811669377542,0.027747000000000001,1.7591341669377543,1.4073073335502033e-06,-0.015773100495399456
1063,1.7866346871047079,0.027757166666666666,1.7588775204380411,1.4071020163504329e-06,-0.015781182227943797
1064,1.7863884834171089,0.027767333333333335,1.7586211500837756,1.4068969200670205e-06,-0.015789263840032049
1065,1.7861425553222301,0.0277775,1.7583650553222301,1.4066920442577841e-06,-0.015797345332769719
1066,1.7858969022724562,0.027787666666666665,1.7581092356057895,1.4064873884846316e-06,-0.015805426707227271
1067,1.7856515237251003,0.027797833333333334,1.757853690391767,1.4062829523134136e-06,-0.015813507964441639
1068,1.785406419142223,0.027807999999999999,1.7575984191422229,1.4060787353137783e-06,-0.01582158910541772
1069,1.7851615879904836,0.027818166666666668,1.757343421323817,1.4058747370590536e-06,-0.015829670131129566
1070,1.7849170297410091,0.027828333333333333,1.7570886964076757,1.4056709571261405e-06,-0.015837751042521456
1071,1.7846727438692207,0.027838499999999999,1.7568342438692206,1.4054673950953765e-06,-0.015845831840509313
1072,1.784428729854737,0.027848666666666667,1.7565800631880704,1.4052640505504562e-06,-0.015853912525981468
1073,1.7841849871812328,0.027858833333333333,1.7563261538478994,1.4050609230783193e-06,-0.015861993099799819
1074,1.7839415153363094,0.027869000000000001,1.7560725153363095,1.4048580122690476e-06,-0.015870073562800877
1075,1.7836983138114058,0.027879166666666667,1.7558191471447391,1.4046553177157912e-06,-0.015878153915796476
1076,1.7834553821016825,0.027889333333333332,1.7555660487683491,1.4044528390146793e-06,-0.0158862341595747
1077,1.7832127197058962,0.027899500000000001,1.7553132197058963,1.404250575764717e-06,-0.01589431429490093
1078,1.7829703261263539,0.027909666666666666,1.7550606594596871,1.4040485275677496e-06,-0.015902394322518137
1079,1.7827282008687568,0.027919833333333335,1.7548083675354236,1.4038466940283387e-06,-0.015910474243148221
1080,1.78248634344218,0.02793,1.75455634344218,1.4036450747537439e-06,-0.015918554057492089
1081,1.7822446773677516,0.027935499999999999,1.7543091773677517,1.4034473418942013e-06,-0.015923931972992206
1082,1.7820031697398602,0.027941000000000001,1.7540621697398602,1.403249735791888e-06,-0.015929309965190031
1083,1.7817618319727206,0.027946499999999999,1.7538153319727205,1.4030522655781763e-06,-0.015934687928953906
