parameter,location,time_s,C_base,C_minus20,C_plus20,C_secant_elasticity,T_base,T_minus20,T_plus20,T_rise_secant_elasticity_blank_if_rise_lt_0.05K
hm,surface,7924,1.1845320822435792,1.3487002389612688,1.0502410621019878,-0.6299094413170734,49.3424862098852,49.3149670430319,49.365453539138244,0.005913848978260188
hm,surface,7925,1.1844684551501166,1.3486392231386182,1.05017667659163,-0.6299503909311829,49.342686724999446,49.31518586106787,49.3656372838649,0.005909685065322201
hm,surface,7926,1.1844048163125527,1.348578196879051,1.0501122781922207,-0.6299913563676103,49.342885898680876,49.3154033096919,49.36581972072417,0.005905528810818209
hm,surface,7927,1.1843411658571055,1.348517160281596,1.0500478670584408,-0.630032337445506,49.34308331642354,49.31561899301196,49.36600041629041,0.005901375931902431
hm,surface,7928,1.1842775038889783,1.3484561134288084,1.0499834433182582,-0.6300733340167604,49.34327866354936,49.31583261098929,49.36617904448715,0.005897223464528016
hm,surface,7929,1.1842138304970444,1.3483950563908846,1.049919007080098,-0.6301143459570738,49.343471702645864,49.316043934943856,49.36635535782216,0.005893069269521066
hm,surface,7930,1.184150145758151,1.3483339892286847,1.0498545584371894,-0.6301553731608801,49.3436622535508,49.31625279043245,49.36652917026903,0.005888912038539428
hm,surface,7931,1.184086449741436,1.3482729119965375,1.0497900974732943,-0.6301964155328812,49.34385017292535,49.31645904091433,49.36670033434344,0.005884750527910977
hm,surface,7932,1.1840227425092578,1.3482118247432457,1.0497256242653994,-0.6302374729839966,49.34403534948491,49.31666258179696,49.36686872976444,0.0058805829293066365
hm,surface,7933,1.1839590241200744,1.3481507275151807,1.0496611388841472,-0.630278545435457,49.3442176901637,49.316863322179366,49.36703426151621,0.00587640878493818
hm,surface,7934,1.1838952946289147,1.348089620355575,1.0495966413964464,-0.6303196328115518,49.34439711739451,49.317061188567706,49.36719684894118,0.005872227275584749
hm,surface,7935,1.1838315540872146,1.3480285033049388,1.049532131864948,-0.6303607350417021,49.344573569781694,49.31725612242218,49.3673564275986,0.005868037725446804
hm,surface,7936,1.1837678025440008,1.3479673764017825,1.049467610349109,-0.6304018520591126,49.344746996310974,49.317448075756225,49.36751294492675,0.00586383961112063
hm,surface,7937,1.183704040044968,1.3479062396826,1.049403076904631,-0.6304429838024147,49.344917360954724,49.31763701122238,49.3676663626363,0.005859632830604807
hm,surface,7938,1.1836402666352654,1.3478450931823387,1.0493385315859776,-0.6304841302098606,49.34508462876052,49.3178228992994,49.36781664599357,0.005855416781389601
hm,surface,7939,1.1835764823567738,1.3477839369345894,1.0492739744447357,-0.6305252912246353,49.34524877940142,49.31800571709665,49.367963770718106,0.0058511913046502915
hm,surface,7940,1.183512687251618,1.3477227709720607,1.049209405531455,-0.6305664667901043,49.345409789585325,49.318185445410336,49.36810771518186,0.005846956121203023
hm,surface,7941,1.1834488813594035,1.3476615953261706,1.0491448248950075,-0.630607656851775,49.34556764691156,49.31836207126545,49.36824846302613,0.00584271083649276
hm,surface,7942,1.1833850647195192,1.3476004100279075,1.0490802325826476,-0.630648861357765,49.345722338225535,49.318535582540605,49.368386002992814,0.005838455553567515
hm,surface,7943,1.1833212373697317,1.3475392151069503,1.0490156286406902,-0.6306900802562576,49.345873856773565,49.31870597346549,49.368520325925296,0.0058341898759977
hm,surface,7944,1.1832573993470992,1.3474780105926274,1.0489510131139135,-0.6307313134983055,49.34602219753138,49.31887323866211,49.36865142741998,0.005829913917594724
hm,surface,7945,1.1831935506878806,1.3474167965132688,1.0488863860464686,-0.6307725610345869,49.34616735776205,49.31903737717496,49.36877930390525,0.005825627371018915
hm,surface,7946,1.1831296914272127,1.3473555728969295,1.0488217474806305,-0.6308138228197469,49.34630933855888,49.31919838808858,49.368903957952604,0.005821330642650982
hm,surface,7947,1.1830658215993475,1.3472943397704849,1.0487570974587834,-0.6308550988061653,49.34644814369215,49.31935627593124,49.36902538991076,0.005817023240256959
hm,surface,7948,1.183001941238669,1.3472330971607227,1.0486924360218017,-0.6308963889491429,49.34658377462418,49.31951104418832,49.369143604707304,0.005812705330628541
hm,surface,7949,1.1829380503777822,1.347171845093931,1.0486277632096557,-0.6309376932057694,49.34671623987065,49.319662697751625,49.369258609324646,0.005808377154560669
hm,surface,7950,1.182874149049558,1.3471105835953632,1.0485630790626004,-0.6309790115301919,49.34684554503666,49.31981124608124,49.36937040785201,0.005804038079796772
hm,surface,7951,1.1828102372861584,1.3470493126908725,1.0484983836189683,-0.6310203438822525,49.346971697549,49.31995669363247,49.36947901064706,0.005799688793829944
hm,surface,7952,1.1827463151187838,1.3469880324049492,1.0484336769173996,-0.6310616902187635,49.34709470789118,49.32009905130397,49.369584425209794,0.005795328894045181
hm,surface,7953,1.1826823825789365,1.3469267427620404,1.0483689589955212,-0.631103050498413,49.347214583643286,49.320238328802304,49.36968666150985,0.005790958407453891
hm,surface,7954,1.1826184396969093,1.3468654437865253,1.0483042298902914,-0.6311444246817923,49.34733133651029,49.32037453485046,49.36978573065429,0.005786577608336309
hm,surface,7955,1.1825544865028903,1.3468041355019378,1.0482394896384994,-0.6311858127281068,49.34744497731264,49.320507681499606,49.36988164300494,0.005782186294168281
hm,surface,7956,1.1824905230266685,1.3467428179318246,1.0481747382759359,-0.6312272145989012,49.34755551730735,49.32063777952938,49.36997441121943,0.005777784680083648
hm,surface,7957,1.182426549297372,1.346681491099274,1.0481099758384158,-0.6312686302550398,49.3476629692939,49.32076484087064,49.370064046694004,0.005773372698252483
hm,surface,7958,1.182362565344236,1.3466201550270072,1.0480452023608247,-0.6313100596585081,49.34776734458276,49.32088887817631,49.37015056276856,0.005768950424310562
hm,surface,7959,1.1822985711955023,1.3465588097377632,1.0479804178774719,-0.6313515027730653,49.34786865720855,49.321009903047575,49.37023397355645,0.005764518146903629
hm,surface,7960,1.182234566879149,1.346497455253541,1.0479156224225719,-0.6313929595612366,49.34796692116001,49.32112792945377,49.37031429234982,0.005760075781184952
hm,surface,7961,1.1821705524231871,1.3464360915961437,1.04785081603011,-0.6314344299855891,49.34806214925445,49.32124297128835,49.37039153206528,0.005755623207543008
hm,surface,7962,1.1821065278551772,1.346374718787455,1.0477859987329365,-0.6314759140114895,49.34815435497394,49.32135504113601,49.370465708237504,0.005751160766042091
hm,surface,7963,1.1820424932019464,1.34631333684894,1.0477211705637548,-0.6315174116041107,49.348243553530814,49.32146415250073,49.370536835768114,0.005746688614491039
hm,surface,7964,1.181978448490228,1.3462519458015436,1.0476563315557275,-0.6315589227265949,49.348329759474026,49.32157032026862,49.37060492706914,0.005742206457481451
hm,surface,7965,1.1819143937470642,1.3461905456661207,1.0475914817405378,-0.6316004473448451,49.34841298527808,49.321673558797734,49.37066999814251,0.005737714482402561
hm,surface,7966,1.181850328998329,1.3461291364638304,1.0475266211497958,-0.6316419854261782,49.34849324664022,49.32177388027666,49.370732064169815,0.005733213033765344
hm,surface,7967,1.1817862542698487,1.346067718214876,1.0474617498152579,-0.6316835369355939,49.34857055846499,49.32187130006305,49.370791139061076,0.005728701936278724
hm,surface,7968,1.1817221695875892,1.3460062909394488,1.047396867767984,-0.6317251018394555,49.3486449344233,49.32196583268672,49.37084723774556,0.005724181231289521
hm,surface,7969,1.1816580749769434,1.3459448546577895,1.0473319750385555,-0.6317666801055385,49.348716389156316,49.32205749177637,49.37090037557783,0.005719651115215476
hm,surface,7970,1.1815939704629244,1.3458834093898502,1.0472670716574517,-0.6318082717014176,49.34878493767484,49.32214629127693,49.370950567428835,0.00571511169071021
hm,surface,7971,1.1815298560704495,1.3458219551551744,1.0472021576550037,-0.631849876594158,49.348850594575566,49.322232245888245,49.37099782784555,0.005710562934204943
hm,surface,7972,1.1814657318243782,1.345760491973216,1.0471372330608546,-0.6318914947521114,49.34891337401559,49.32231536994207,49.371042172156784,0.005706004956910727
hm,surface,7973,1.1814015977489736,1.3456990198635028,1.0470722979044762,-0.6319331261444582,49.34897329095289,49.32239567706255,49.371083615427,0.005701437921733403
hm,surface,7974,1.1813374538683543,1.3456375388450226,1.0470073522155552,-0.6319747707388487,49.34903036010445,49.32247318179085,49.37112217187193,0.005696861784879418
hm,surface,7975,1.181273300206837,1.3455760489366781,1.0469423960227477,-0.632016428504819,49.349084595380496,49.32254789838016,49.37115785691237,0.005692276677606242
hm,surface,7976,1.1812091367879654,1.3455145501574028,1.04687742935465,-0.632058099412501,49.34913601165411,49.32261984062521,49.371190685574305,0.005687682738376764
hm,surface,7977,1.1811449636351663,1.3454530425258437,1.0468124522395426,-0.6320997834321412,49.3491846235654,49.322689022513835,49.37122067290902,0.005683080086067311
hm,surface,7978,1.1810807807716437,1.3453915260603102,1.046747464705679,-0.63214148053344,49.34923044571507,49.322755458337085,49.371247833509145,0.0056784687503563845
hm,surface,7979,1.1810165882204222,1.345330000779014,1.046682466781085,-0.6321831906864592,49.349273492579215,49.322819162188836,49.37127218184592,0.005673848769833241
hm,surface,7980,1.1809523860045952,1.345268466699981,1.0466174584933385,-0.6322249138617694,49.34931377804169,49.32288014815317,49.37129373263931,0.0056692202135246025
hm,surface,7981,1.1808881910256381,1.3452069379237084,1.0465524594128734,-0.632266629433063,49.34942555042696,49.32300968434146,49.37138958911881,0.005665246667068794
hm,surface,7982,1.1808240165887136,1.3451454258328608,1.0464874845816647,-0.6323083225263108,49.34959541333397,49.323195029861466,49.37154571116383,0.005661779575477227
hm,surface,7983,1.1807598605910072,1.3450839287994993,1.0464225313911792,-0.6323499963380164,49.34980139998764,49.32341512021543,49.371739265190634,0.005658617622460916
hm,surface,7984,1.1806957221704402,1.3450224461564741,1.0463575987712603,-0.6323916521781465,49.35003576955673,49.32366252351309,49.371962210609965,0.00565569158972359
hm,surface,7985,1.1806316007752542,1.3449609774783053,1.0462926860355624,-0.63243329088986,49.350294045513294,49.323932951925514,49.37220989316556,0.005652959759843739
hm,surface,7986,1.1805674959980461,1.3448995224503497,1.0462277926777936,-0.6324749130926657,49.35057320535383,49.324223498762,49.37247917903839,0.005650396339744455
hm,surface,7987,1.1805034075177967,1.34483808082561,1.0461629182975936,-0.6325165192789028,49.35087106001529,49.32453206732764,49.37276778877713,0.00564798051024568
hm,surface,7988,1.1804393350659548,1.3447766523972233,1.0460980625608154,-0.6325581098577163,49.35118589905973,49.3248570146892,49.373073949329644,0.005645697488232573
hm,surface,7989,1.18037527841218,1.344715236987917,1.046033225180375,-0.6325996851808937,49.35151634879553,49.32519702185572,49.37339623363837,0.005643534983097824
hm,surface,7990,1.1803112373556113,1.344653834443147,1.0459684059063883,-0.6326412455538811,49.35186128655428,49.32555101054332,49.37373347962487,0.0056414834794621975
hm,surface,7991,1.1802472117173415,1.3445924446253348,1.0459036045157128,-0.6326827912497437,49.35221976757048,49.32591807376067,49.37408470501111,0.005639534410796213
hm,surface,7992,1.180183201335198,1.344531067409792,1.0458388208061646,-0.6327243225155685,49.35259097616694,49.326297428381146,49.37444906245618,0.005637680472685783
hm,surface,7993,1.180119206060985,1.344469702682607,1.0457740545930427,-0.6327658395768208,49.35297420168988,49.32668839218475,49.374825814361685,0.00563591536736907
hm,surface,7994,1.1800552257586019,1.3444083503388293,1.0457093057070708,-0.6328073426388562,49.35336882228975,49.327090364466535,49.37521431778233,0.005634234311726071
hm,surface,7995,1.1799912603019622,1.3443470102818196,1.0456445739914384,-0.6328488318929214,49.3537742866551,49.327502818855244,49.37561400268968,0.0056326323380339015
hm,surface,7996,1.179927309573888,1.3442856824213658,1.0455798592997154,-0.6328903075171708,49.35419010474422,49.327925283268385,49.37602435725372,0.005631104920088715
hm,surface,7997,1.1798633734641528,1.3442243666726412,1.0455151614946807,-0.632931769677983,49.354615831246214,49.32835732912676,49.376444920030934,0.005629648325704386
hm,surface,7998,1.179799451868784,1.344163062955718,1.0454504804470919,-0.6329732185319081,49.35505106041207,49.328798566932534,49.37687527169882,0.005628259168086519
hm,surface,7999,1.1797355446896154,1.3441017711951242,1.045385816034608,-0.6330146542272478,49.35549542295596,49.32924864204868,49.37731502843528,0.005626934125691782
hm,surface,8000,1.1796716518333257,1.3440404913191846,1.0453211681415857,-0.6330560769036021,49.35594857867089,49.329707228413575,49.37776384068469,0.005625670535552134
hm,surface,8001,1.1796077732120205,1.343979223260001,1.0452565366579805,-0.6330974866938432,49.356410220743086,49.33017402847961,49.378221386093266,0.0056244655722836705
hm,surface,8002,1.1795439087412016,1.3439179669524528,1.0451919214795409,-0.6331388837226704,49.35688006053452,49.330648763844934,49.37868737084658,0.005623317505352104
hm,surface,8003,1.1794800583404255,1.3438567223350364,1.0451273225055855,-0.6331802681127454,49.35735783269987,49.331131183146674,49.37916151584316,0.005622223155214686
hm,surface,8004,1.17941622193265,1.3437954893479265,1.045062739640528,-0.6332216399777002,49.35784329028044,49.33162104420996,49.37964356644881,0.005621181126081533
hm,surface,8005,1.1793523994434216,1.343734267934351,1.0449981727921245,-0.6332629994292007,49.35833619918923,49.33211812689153,49.38013328171115,0.005620189041392411
hm,surface,8006,1.1792885908017519,1.3436730580392646,1.0449336218716236,-0.6333043465733433,49.358836344456755,49.332622221058685,49.380630435880455,0.005619245127348658
hm,surface,8007,1.179224795938851,1.3436118596097166,1.044869086793941,-0.6333456815117442,49.359343521523144,49.33313313034124,49.381134819144584,0.005618347862023041
hm,surface,8008,1.1791610147882763,1.3435506725948032,1.0448045674766606,-0.6333870043434734,49.35985753753514,49.33365067142932,49.38164623225463,0.005617495428161464
hm,surface,8009,1.1790972472865116,1.3434894969449716,1.044740063840921,-0.6334283151613888,49.36037821491516,49.334174668633636,49.382164491294326,0.00561668690716109
hm,surface,8010,1.1790334933715032,1.3434283326130387,1.0446755758095987,-0.6334696140589317,49.360905382018196,49.334704961934015,49.382689417926656,0.005615920197960605
hm,surface,8011,1.1789697529836807,1.3433671795523776,1.0446111033091048,-0.6335109011219227,49.36143887967223,49.33524139261692,49.38322084909384,0.005615194831582042
hm,surface,8012,1.1789060260649908,1.3433060377188595,1.044546646266916,-0.6335521764384329,49.361978555095455,49.335783818667075,49.383758623856586,0.005614508631044862
hm,surface,8013,1.1788423125591336,1.343244907068538,1.0444822046138278,-0.6335934400889676,49.36252426335448,49.336332096592955,49.38430259539896,0.005613861243014627
